gameid,Home,Away,season,date,q1_team_home_MP,q1_team_home_FG,q1_team_home_FGA,q1_team_home_FGPer,q1_team_home_3P,q1_team_home_3PA,q1_team_home_3PPer,q1_team_home_FT,q1_team_home_FTA,q1_team_home_FTPer,q1_team_home_ORB,q1_team_home_DRB,q1_team_home_TRB,q1_team_home_AST,q1_team_home_STL,q1_team_home_BLK,q1_team_home_TOV,q1_team_home_PF,q1_team_home_PTS,q1_team_home_GmSc,q1_team_home_plus_minus,q1_player1_home_MP,q1_player1_home_FG,q1_player1_home_FGA,q1_player1_home_FGPer,q1_player1_home_3P,q1_player1_home_3PA,q1_player1_home_3PPer,q1_player1_home_FT,q1_player1_home_FTA,q1_player1_home_FTPer,q1_player1_home_ORB,q1_player1_home_DRB,q1_player1_home_TRB,q1_player1_home_AST,q1_player1_home_STL,q1_player1_home_BLK,q1_player1_home_TOV,q1_player1_home_PF,q1_player1_home_PTS,q1_player1_home_GmSc,q1_player1_home_plus_minus,q1_player1_home_MP_float,q1_player2_home_MP,q1_player2_home_FG,q1_player2_home_FGA,q1_player2_home_FGPer,q1_player2_home_3P,q1_player2_home_3PA,q1_player2_home_3PPer,q1_player2_home_FT,q1_player2_home_FTA,q1_player2_home_FTPer,q1_player2_home_ORB,q1_player2_home_DRB,q1_player2_home_TRB,q1_player2_home_AST,q1_player2_home_STL,q1_player2_home_BLK,q1_player2_home_TOV,q1_player2_home_PF,q1_player2_home_PTS,q1_player2_home_GmSc,q1_player2_home_plus_minus,q1_player2_home_MP_float,q1_player3_home_MP,q1_player3_home_FG,q1_player3_home_FGA,q1_player3_home_FGPer,q1_player3_home_3P,q1_player3_home_3PA,q1_player3_home_3PPer,q1_player3_home_FT,q1_player3_home_FTA,q1_player3_home_FTPer,q1_player3_home_ORB,q1_player3_home_DRB,q1_player3_home_TRB,q1_player3_home_AST,q1_player3_home_STL,q1_player3_home_BLK,q1_player3_home_TOV,q1_player3_home_PF,q1_player3_home_PTS,q1_player3_home_GmSc,q1_player3_home_plus_minus,q1_player3_home_MP_float,q1_player4_home_MP,q1_player4_home_FG,q1_player4_home_FGA,q1_player4_home_FGPer,q1_player4_home_3P,q1_player4_home_3PA,q1_player4_home_3PPer,q1_player4_home_FT,q1_player4_home_FTA,q1_player4_home_FTPer,q1_player4_home_ORB,q1_player4_home_DRB,q1_player4_home_TRB,q1_player4_home_AST,q1_player4_home_STL,q1_player4_home_BLK,q1_player4_home_TOV,q1_player4_home_PF,q1_player4_home_PTS,q1_player4_home_GmSc,q1_player4_home_plus_minus,q1_player4_home_MP_float,q1_player5_home_MP,q1_player5_home_FG,q1_player5_home_FGA,q1_player5_home_FGPer,q1_player5_home_3P,q1_player5_home_3PA,q1_player5_home_3PPer,q1_player5_home_FT,q1_player5_home_FTA,q1_player5_home_FTPer,q1_player5_home_ORB,q1_player5_home_DRB,q1_player5_home_TRB,q1_player5_home_AST,q1_player5_home_STL,q1_player5_home_BLK,q1_player5_home_TOV,q1_player5_home_PF,q1_player5_home_PTS,q1_player5_home_GmSc,q1_player5_home_plus_minus,q1_player5_home_MP_float,q2_team_home_MP,q2_team_home_FG,q2_team_home_FGA,q2_team_home_FGPer,q2_team_home_3P,q2_team_home_3PA,q2_team_home_3PPer,q2_team_home_FT,q2_team_home_FTA,q2_team_home_FTPer,q2_team_home_ORB,q2_team_home_DRB,q2_team_home_TRB,q2_team_home_AST,q2_team_home_STL,q2_team_home_BLK,q2_team_home_TOV,q2_team_home_PF,q2_team_home_PTS,q2_team_home_GmSc,q2_team_home_plus_minus,q2_player1_home_MP,q2_player1_home_FG,q2_player1_home_FGA,q2_player1_home_FGPer,q2_player1_home_3P,q2_player1_home_3PA,q2_player1_home_3PPer,q2_player1_home_FT,q2_player1_home_FTA,q2_player1_home_FTPer,q2_player1_home_ORB,q2_player1_home_DRB,q2_player1_home_TRB,q2_player1_home_AST,q2_player1_home_STL,q2_player1_home_BLK,q2_player1_home_TOV,q2_player1_home_PF,q2_player1_home_PTS,q2_player1_home_GmSc,q2_player1_home_plus_minus,q2_player1_home_MP_float,q2_player2_home_MP,q2_player2_home_FG,q2_player2_home_FGA,q2_player2_home_FGPer,q2_player2_home_3P,q2_player2_home_3PA,q2_player2_home_3PPer,q2_player2_home_FT,q2_player2_home_FTA,q2_player2_home_FTPer,q2_player2_home_ORB,q2_player2_home_DRB,q2_player2_home_TRB,q2_player2_home_AST,q2_player2_home_STL,q2_player2_home_BLK,q2_player2_home_TOV,q2_player2_home_PF,q2_player2_home_PTS,q2_player2_home_GmSc,q2_player2_home_plus_minus,q2_player2_home_MP_float,q2_player3_home_MP,q2_player3_home_FG,q2_player3_home_FGA,q2_player3_home_FGPer,q2_player3_home_3P,q2_player3_home_3PA,q2_player3_home_3PPer,q2_player3_home_FT,q2_player3_home_FTA,q2_player3_home_FTPer,q2_player3_home_ORB,q2_player3_home_DRB,q2_player3_home_TRB,q2_player3_home_AST,q2_player3_home_STL,q2_player3_home_BLK,q2_player3_home_TOV,q2_player3_home_PF,q2_player3_home_PTS,q2_player3_home_GmSc,q2_player3_home_plus_minus,q2_player3_home_MP_float,q2_player4_home_MP,q2_player4_home_FG,q2_player4_home_FGA,q2_player4_home_FGPer,q2_player4_home_3P,q2_player4_home_3PA,q2_player4_home_3PPer,q2_player4_home_FT,q2_player4_home_FTA,q2_player4_home_FTPer,q2_player4_home_ORB,q2_player4_home_DRB,q2_player4_home_TRB,q2_player4_home_AST,q2_player4_home_STL,q2_player4_home_BLK,q2_player4_home_TOV,q2_player4_home_PF,q2_player4_home_PTS,q2_player4_home_GmSc,q2_player4_home_plus_minus,q2_player4_home_MP_float,q2_player5_home_MP,q2_player5_home_FG,q2_player5_home_FGA,q2_player5_home_FGPer,q2_player5_home_3P,q2_player5_home_3PA,q2_player5_home_3PPer,q2_player5_home_FT,q2_player5_home_FTA,q2_player5_home_FTPer,q2_player5_home_ORB,q2_player5_home_DRB,q2_player5_home_TRB,q2_player5_home_AST,q2_player5_home_STL,q2_player5_home_BLK,q2_player5_home_TOV,q2_player5_home_PF,q2_player5_home_PTS,q2_player5_home_GmSc,q2_player5_home_plus_minus,q2_player5_home_MP_float,h1_team_home_MP,h1_team_home_FG,h1_team_home_FGA,h1_team_home_FGPer,h1_team_home_3P,h1_team_home_3PA,h1_team_home_3PPer,h1_team_home_FT,h1_team_home_FTA,h1_team_home_FTPer,h1_team_home_ORB,h1_team_home_DRB,h1_team_home_TRB,h1_team_home_AST,h1_team_home_STL,h1_team_home_BLK,h1_team_home_TOV,h1_team_home_PF,h1_team_home_PTS,h1_team_home_GmSc,h1_team_home_plus_minus,h1_player1_home_MP,h1_player1_home_FG,h1_player1_home_FGA,h1_player1_home_FGPer,h1_player1_home_3P,h1_player1_home_3PA,h1_player1_home_3PPer,h1_player1_home_FT,h1_player1_home_FTA,h1_player1_home_FTPer,h1_player1_home_ORB,h1_player1_home_DRB,h1_player1_home_TRB,h1_player1_home_AST,h1_player1_home_STL,h1_player1_home_BLK,h1_player1_home_TOV,h1_player1_home_PF,h1_player1_home_PTS,h1_player1_home_GmSc,h1_player1_home_plus_minus,h1_player1_home_MP_float,h1_player2_home_MP,h1_player2_home_FG,h1_player2_home_FGA,h1_player2_home_FGPer,h1_player2_home_3P,h1_player2_home_3PA,h1_player2_home_3PPer,h1_player2_home_FT,h1_player2_home_FTA,h1_player2_home_FTPer,h1_player2_home_ORB,h1_player2_home_DRB,h1_player2_home_TRB,h1_player2_home_AST,h1_player2_home_STL,h1_player2_home_BLK,h1_player2_home_TOV,h1_player2_home_PF,h1_player2_home_PTS,h1_player2_home_GmSc,h1_player2_home_plus_minus,h1_player2_home_MP_float,h1_player3_home_MP,h1_player3_home_FG,h1_player3_home_FGA,h1_player3_home_FGPer,h1_player3_home_3P,h1_player3_home_3PA,h1_player3_home_3PPer,h1_player3_home_FT,h1_player3_home_FTA,h1_player3_home_FTPer,h1_player3_home_ORB,h1_player3_home_DRB,h1_player3_home_TRB,h1_player3_home_AST,h1_player3_home_STL,h1_player3_home_BLK,h1_player3_home_TOV,h1_player3_home_PF,h1_player3_home_PTS,h1_player3_home_GmSc,h1_player3_home_plus_minus,h1_player3_home_MP_float,h1_player4_home_MP,h1_player4_home_FG,h1_player4_home_FGA,h1_player4_home_FGPer,h1_player4_home_3P,h1_player4_home_3PA,h1_player4_home_3PPer,h1_player4_home_FT,h1_player4_home_FTA,h1_player4_home_FTPer,h1_player4_home_ORB,h1_player4_home_DRB,h1_player4_home_TRB,h1_player4_home_AST,h1_player4_home_STL,h1_player4_home_BLK,h1_player4_home_TOV,h1_player4_home_PF,h1_player4_home_PTS,h1_player4_home_GmSc,h1_player4_home_plus_minus,h1_player4_home_MP_float,h1_player5_home_MP,h1_player5_home_FG,h1_player5_home_FGA,h1_player5_home_FGPer,h1_player5_home_3P,h1_player5_home_3PA,h1_player5_home_3PPer,h1_player5_home_FT,h1_player5_home_FTA,h1_player5_home_FTPer,h1_player5_home_ORB,h1_player5_home_DRB,h1_player5_home_TRB,h1_player5_home_AST,h1_player5_home_STL,h1_player5_home_BLK,h1_player5_home_TOV,h1_player5_home_PF,h1_player5_home_PTS,h1_player5_home_GmSc,h1_player5_home_plus_minus,h1_player5_home_MP_float,game_team_home_MP,game_team_home_FG,game_team_home_FGA,game_team_home_FGPer,game_team_home_3P,game_team_home_3PA,game_team_home_3PPer,game_team_home_FT,game_team_home_FTA,game_team_home_FTPer,game_team_home_ORB,game_team_home_DRB,game_team_home_TRB,game_team_home_AST,game_team_home_STL,game_team_home_BLK,game_team_home_TOV,game_team_home_PF,game_team_home_PTS,game_team_home_GmSc,game_team_home_plus_minus,game_team_home_MP,game_team_home_TSPer,game_team_home_eFGPer,game_team_home_3PAr,game_team_home_FTr,game_team_home_ORBPer,game_team_home_DRBPer,game_team_home_TRBPer,game_team_home_ASTPer,game_team_home_STLPer,game_team_home_BLKPer,game_team_home_TOVPer,game_team_home_USGPer,game_team_home_ORtg,game_team_home_DRtg,game_team_home_BPM,q1_team_away_MP,q1_team_away_FG,q1_team_away_FGA,q1_team_away_FGPer,q1_team_away_3P,q1_team_away_3PA,q1_team_away_3PPer,q1_team_away_FT,q1_team_away_FTA,q1_team_away_FTPer,q1_team_away_ORB,q1_team_away_DRB,q1_team_away_TRB,q1_team_away_AST,q1_team_away_STL,q1_team_away_BLK,q1_team_away_TOV,q1_team_away_PF,q1_team_away_PTS,q1_team_away_GmSc,q1_team_away_plus_minus,q1_player1_away_MP,q1_player1_away_FG,q1_player1_away_FGA,q1_player1_away_FGPer,q1_player1_away_3P,q1_player1_away_3PA,q1_player1_away_3PPer,q1_player1_away_FT,q1_player1_away_FTA,q1_player1_away_FTPer,q1_player1_away_ORB,q1_player1_away_DRB,q1_player1_away_TRB,q1_player1_away_AST,q1_player1_away_STL,q1_player1_away_BLK,q1_player1_away_TOV,q1_player1_away_PF,q1_player1_away_PTS,q1_player1_away_GmSc,q1_player1_away_plus_minus,q1_player1_away_MP_float,q1_player2_away_MP,q1_player2_away_FG,q1_player2_away_FGA,q1_player2_away_FGPer,q1_player2_away_3P,q1_player2_away_3PA,q1_player2_away_3PPer,q1_player2_away_FT,q1_player2_away_FTA,q1_player2_away_FTPer,q1_player2_away_ORB,q1_player2_away_DRB,q1_player2_away_TRB,q1_player2_away_AST,q1_player2_away_STL,q1_player2_away_BLK,q1_player2_away_TOV,q1_player2_away_PF,q1_player2_away_PTS,q1_player2_away_GmSc,q1_player2_away_plus_minus,q1_player2_away_MP_float,q1_player3_away_MP,q1_player3_away_FG,q1_player3_away_FGA,q1_player3_away_FGPer,q1_player3_away_3P,q1_player3_away_3PA,q1_player3_away_3PPer,q1_player3_away_FT,q1_player3_away_FTA,q1_player3_away_FTPer,q1_player3_away_ORB,q1_player3_away_DRB,q1_player3_away_TRB,q1_player3_away_AST,q1_player3_away_STL,q1_player3_away_BLK,q1_player3_away_TOV,q1_player3_away_PF,q1_player3_away_PTS,q1_player3_away_GmSc,q1_player3_away_plus_minus,q1_player3_away_MP_float,q1_player4_away_MP,q1_player4_away_FG,q1_player4_away_FGA,q1_player4_away_FGPer,q1_player4_away_3P,q1_player4_away_3PA,q1_player4_away_3PPer,q1_player4_away_FT,q1_player4_away_FTA,q1_player4_away_FTPer,q1_player4_away_ORB,q1_player4_away_DRB,q1_player4_away_TRB,q1_player4_away_AST,q1_player4_away_STL,q1_player4_away_BLK,q1_player4_away_TOV,q1_player4_away_PF,q1_player4_away_PTS,q1_player4_away_GmSc,q1_player4_away_plus_minus,q1_player4_away_MP_float,q1_player5_away_MP,q1_player5_away_FG,q1_player5_away_FGA,q1_player5_away_FGPer,q1_player5_away_3P,q1_player5_away_3PA,q1_player5_away_3PPer,q1_player5_away_FT,q1_player5_away_FTA,q1_player5_away_FTPer,q1_player5_away_ORB,q1_player5_away_DRB,q1_player5_away_TRB,q1_player5_away_AST,q1_player5_away_STL,q1_player5_away_BLK,q1_player5_away_TOV,q1_player5_away_PF,q1_player5_away_PTS,q1_player5_away_GmSc,q1_player5_away_plus_minus,q1_player5_away_MP_float,q2_team_away_MP,q2_team_away_FG,q2_team_away_FGA,q2_team_away_FGPer,q2_team_away_3P,q2_team_away_3PA,q2_team_away_3PPer,q2_team_away_FT,q2_team_away_FTA,q2_team_away_FTPer,q2_team_away_ORB,q2_team_away_DRB,q2_team_away_TRB,q2_team_away_AST,q2_team_away_STL,q2_team_away_BLK,q2_team_away_TOV,q2_team_away_PF,q2_team_away_PTS,q2_team_away_GmSc,q2_team_away_plus_minus,q2_player1_away_MP,q2_player1_away_FG,q2_player1_away_FGA,q2_player1_away_FGPer,q2_player1_away_3P,q2_player1_away_3PA,q2_player1_away_3PPer,q2_player1_away_FT,q2_player1_away_FTA,q2_player1_away_FTPer,q2_player1_away_ORB,q2_player1_away_DRB,q2_player1_away_TRB,q2_player1_away_AST,q2_player1_away_STL,q2_player1_away_BLK,q2_player1_away_TOV,q2_player1_away_PF,q2_player1_away_PTS,q2_player1_away_GmSc,q2_player1_away_plus_minus,q2_player1_away_MP_float,q2_player2_away_MP,q2_player2_away_FG,q2_player2_away_FGA,q2_player2_away_FGPer,q2_player2_away_3P,q2_player2_away_3PA,q2_player2_away_3PPer,q2_player2_away_FT,q2_player2_away_FTA,q2_player2_away_FTPer,q2_player2_away_ORB,q2_player2_away_DRB,q2_player2_away_TRB,q2_player2_away_AST,q2_player2_away_STL,q2_player2_away_BLK,q2_player2_away_TOV,q2_player2_away_PF,q2_player2_away_PTS,q2_player2_away_GmSc,q2_player2_away_plus_minus,q2_player2_away_MP_float,q2_player3_away_MP,q2_player3_away_FG,q2_player3_away_FGA,q2_player3_away_FGPer,q2_player3_away_3P,q2_player3_away_3PA,q2_player3_away_3PPer,q2_player3_away_FT,q2_player3_away_FTA,q2_player3_away_FTPer,q2_player3_away_ORB,q2_player3_away_DRB,q2_player3_away_TRB,q2_player3_away_AST,q2_player3_away_STL,q2_player3_away_BLK,q2_player3_away_TOV,q2_player3_away_PF,q2_player3_away_PTS,q2_player3_away_GmSc,q2_player3_away_plus_minus,q2_player3_away_MP_float,q2_player4_away_MP,q2_player4_away_FG,q2_player4_away_FGA,q2_player4_away_FGPer,q2_player4_away_3P,q2_player4_away_3PA,q2_player4_away_3PPer,q2_player4_away_FT,q2_player4_away_FTA,q2_player4_away_FTPer,q2_player4_away_ORB,q2_player4_away_DRB,q2_player4_away_TRB,q2_player4_away_AST,q2_player4_away_STL,q2_player4_away_BLK,q2_player4_away_TOV,q2_player4_away_PF,q2_player4_away_PTS,q2_player4_away_GmSc,q2_player4_away_plus_minus,q2_player4_away_MP_float,q2_player5_away_MP,q2_player5_away_FG,q2_player5_away_FGA,q2_player5_away_FGPer,q2_player5_away_3P,q2_player5_away_3PA,q2_player5_away_3PPer,q2_player5_away_FT,q2_player5_away_FTA,q2_player5_away_FTPer,q2_player5_away_ORB,q2_player5_away_DRB,q2_player5_away_TRB,q2_player5_away_AST,q2_player5_away_STL,q2_player5_away_BLK,q2_player5_away_TOV,q2_player5_away_PF,q2_player5_away_PTS,q2_player5_away_GmSc,q2_player5_away_plus_minus,q2_player5_away_MP_float,h1_team_away_MP,h1_team_away_FG,h1_team_away_FGA,h1_team_away_FGPer,h1_team_away_3P,h1_team_away_3PA,h1_team_away_3PPer,h1_team_away_FT,h1_team_away_FTA,h1_team_away_FTPer,h1_team_away_ORB,h1_team_away_DRB,h1_team_away_TRB,h1_team_away_AST,h1_team_away_STL,h1_team_away_BLK,h1_team_away_TOV,h1_team_away_PF,h1_team_away_PTS,h1_team_away_GmSc,h1_team_away_plus_minus,h1_player1_away_MP,h1_player1_away_FG,h1_player1_away_FGA,h1_player1_away_FGPer,h1_player1_away_3P,h1_player1_away_3PA,h1_player1_away_3PPer,h1_player1_away_FT,h1_player1_away_FTA,h1_player1_away_FTPer,h1_player1_away_ORB,h1_player1_away_DRB,h1_player1_away_TRB,h1_player1_away_AST,h1_player1_away_STL,h1_player1_away_BLK,h1_player1_away_TOV,h1_player1_away_PF,h1_player1_away_PTS,h1_player1_away_GmSc,h1_player1_away_plus_minus,h1_player1_away_MP_float,h1_player2_away_MP,h1_player2_away_FG,h1_player2_away_FGA,h1_player2_away_FGPer,h1_player2_away_3P,h1_player2_away_3PA,h1_player2_away_3PPer,h1_player2_away_FT,h1_player2_away_FTA,h1_player2_away_FTPer,h1_player2_away_ORB,h1_player2_away_DRB,h1_player2_away_TRB,h1_player2_away_AST,h1_player2_away_STL,h1_player2_away_BLK,h1_player2_away_TOV,h1_player2_away_PF,h1_player2_away_PTS,h1_player2_away_GmSc,h1_player2_away_plus_minus,h1_player2_away_MP_float,h1_player3_away_MP,h1_player3_away_FG,h1_player3_away_FGA,h1_player3_away_FGPer,h1_player3_away_3P,h1_player3_away_3PA,h1_player3_away_3PPer,h1_player3_away_FT,h1_player3_away_FTA,h1_player3_away_FTPer,h1_player3_away_ORB,h1_player3_away_DRB,h1_player3_away_TRB,h1_player3_away_AST,h1_player3_away_STL,h1_player3_away_BLK,h1_player3_away_TOV,h1_player3_away_PF,h1_player3_away_PTS,h1_player3_away_GmSc,h1_player3_away_plus_minus,h1_player3_away_MP_float,h1_player4_away_MP,h1_player4_away_FG,h1_player4_away_FGA,h1_player4_away_FGPer,h1_player4_away_3P,h1_player4_away_3PA,h1_player4_away_3PPer,h1_player4_away_FT,h1_player4_away_FTA,h1_player4_away_FTPer,h1_player4_away_ORB,h1_player4_away_DRB,h1_player4_away_TRB,h1_player4_away_AST,h1_player4_away_STL,h1_player4_away_BLK,h1_player4_away_TOV,h1_player4_away_PF,h1_player4_away_PTS,h1_player4_away_GmSc,h1_player4_away_plus_minus,h1_player4_away_MP_float,h1_player5_away_MP,h1_player5_away_FG,h1_player5_away_FGA,h1_player5_away_FGPer,h1_player5_away_3P,h1_player5_away_3PA,h1_player5_away_3PPer,h1_player5_away_FT,h1_player5_away_FTA,h1_player5_away_FTPer,h1_player5_away_ORB,h1_player5_away_DRB,h1_player5_away_TRB,h1_player5_away_AST,h1_player5_away_STL,h1_player5_away_BLK,h1_player5_away_TOV,h1_player5_away_PF,h1_player5_away_PTS,h1_player5_away_GmSc,h1_player5_away_plus_minus,h1_player5_away_MP_float,game_team_away_MP,game_team_away_FG,game_team_away_FGA,game_team_away_FGPer,game_team_away_3P,game_team_away_3PA,game_team_away_3PPer,game_team_away_FT,game_team_away_FTA,game_team_away_FTPer,game_team_away_ORB,game_team_away_DRB,game_team_away_TRB,game_team_away_AST,game_team_away_STL,game_team_away_BLK,game_team_away_TOV,game_team_away_PF,game_team_away_PTS,game_team_away_GmSc,game_team_away_plus_minus,game_team_away_MP,game_team_away_TSPer,game_team_away_eFGPer,game_team_away_3PAr,game_team_away_FTr,game_team_away_ORBPer,game_team_away_DRBPer,game_team_away_TRBPer,game_team_away_ASTPer,game_team_away_STLPer,game_team_away_BLKPer,game_team_away_TOVPer,game_team_away_USGPer,game_team_away_ORtg,game_team_away_DRtg,game_team_away_BPM,team_home_record,team_away_record
201512010CLE,WAS,CLE,2016,2015-12-01,60,12,24,.500,0,3,.000,3,5,.600,0,8,8,8,4,5,2,3,27,,,12:00,5,7,.714,0,0,,0,0,,0,4,4,0,0,4,0,0,10,11.1,+3,12.0,11:28,2,4,.500,0,2,.000,1,2,.500,0,0,0,2,0,0,1,1,5,2.6,+3,11.466666666666667,10:04,2,4,.500,0,1,.000,0,0,,0,0,0,0,0,1,0,0,4,2.7,+4,10.066666666666666,10:04,0,0,,0,0,,0,0,,0,0,0,2,0,0,0,1,0,1.0,+4,10.066666666666666,8:01,3,6,.500,0,0,,2,3,.667,0,2,2,3,4,0,1,0,8,10.3,+2,8.016666666666667,60,11,22,.500,3,8,.375,2,2,1.000,2,9,11,7,1,0,2,6,27,,,12:00,6,9,.667,1,2,.500,0,0,,0,0,0,1,0,0,0,1,13,9.4,+8,12.0,12:00,3,5,.600,1,3,.333,0,0,,1,2,3,0,0,0,0,1,7,5.6,+8,12.0,11:21,1,1,1.000,0,0,,0,0,,0,2,2,2,0,0,1,2,2,1.9,+8,11.35,7:58,0,5,.000,0,2,.000,0,0,,1,2,3,3,1,0,0,0,0,0.9,+8,7.966666666666667,5:02,0,0,,0,0,,0,0,,0,2,2,0,0,0,1,0,0,-0.4,+1,5.033333333333333,120,23,46,.500,3,11,.273,5,7,.714,2,17,19,15,5,5,4,9,54,,,21:25,3,5,.600,0,1,.000,0,0,,0,2,2,2,0,1,1,2,6,4.6,+12,21.416666666666668,20:01,9,15,.600,1,2,.500,2,3,.667,0,2,2,4,4,0,1,1,21,19.7,+10,20.016666666666666,19:26,2,9,.222,0,4,.000,1,2,.500,1,2,3,5,1,0,1,1,5,3.5,+11,19.433333333333334,17:02,5,7,.714,0,0,,0,0,,0,6,6,0,0,4,1,0,10,10.7,+4,17.033333333333335,13:56,3,6,.500,1,3,.333,0,0,,1,2,3,0,0,0,0,1,7,4.9,+7,13.933333333333334,240,39,83,.470,7,28,.250,12,16,.750,2,37,39,23,7,5,13,23,97,,,240,.539,.512,.337,.193,5.1,78.7,45.3,59.0,7.0,9.4,12.6,100.0,97.7,85.6,,60,11,26,.423,2,5,.400,0,0,,3,11,14,6,2,1,6,4,24,,,10:04,1,1,1.000,1,1,1.000,0,0,,0,2,2,1,1,0,1,1,3,3.6,-4,10.066666666666666,10:04,2,2,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,4,3.7,-4,10.066666666666666,9:25,4,7,.571,1,2,.500,0,0,,0,2,2,1,0,0,0,0,9,7.0,-1,9.416666666666666,8:11,1,3,.333,0,0,,0,0,,0,2,2,3,0,0,2,0,2,1.0,-3,8.183333333333334,6:15,0,3,.000,0,0,,0,0,,1,1,2,0,0,0,2,1,0,-3.5,-4,6.25,60,6,20,.300,1,8,.125,6,6,1.000,4,8,12,4,1,0,3,4,19,,,12:00,1,2,.500,1,1,1.000,0,0,,0,1,1,2,0,0,1,1,3,2.3,-8,12.0,10:03,0,3,.000,0,3,.000,2,2,1.000,0,1,1,0,0,0,0,0,2,0.2,-5,10.05,9:26,4,6,.667,0,0,,2,2,1.000,2,4,6,0,1,0,1,0,10,10.0,-1,9.433333333333334,9:04,0,5,.000,0,3,.000,2,2,1.000,0,1,1,1,0,0,0,1,2,-0.9,-1,9.066666666666666,8:11,1,3,.333,0,0,,0,0,,2,1,3,0,0,0,1,0,2,1.0,-6,8.183333333333334,120,17,46,.370,3,13,.231,6,6,1.000,7,19,26,10,3,1,9,8,43,,,21:25,5,9,.556,2,3,.667,0,0,,0,3,3,3,0,0,1,1,12,9.3,-9,21.416666666666668,20:07,2,5,.400,0,3,.000,2,2,1.000,0,2,2,0,0,0,0,0,6,3.9,-9,20.116666666666667,19:08,1,6,.167,1,4,.250,2,2,1.000,0,3,3,2,1,0,1,2,5,2.7,-5,19.133333333333333,17:37,5,9,.556,0,0,,2,2,1.000,2,6,8,3,1,0,3,0,12,11.0,-4,17.616666666666667,13:56,2,6,.333,0,0,,0,0,,3,3,6,0,0,0,2,1,4,1.2,-5,13.933333333333334,240,28,83,.337,9,30,.300,20,23,.870,10,37,47,15,8,3,19,18,85,,,240,.456,.392,.361,.277,21.3,94.9,54.7,53.6,8.1,5.5,16.9,100.0,85.6,97.7,,7-8,13-5
